"","county_fips","state","county","coc_number","coc_name","coc_category","est_coc_homeless_2019","primary_care_physicians_rate","pct_in_poverty_in_cnty","additional_bed_capacity_needed","county_pop_2018","coc_pop_2019","pit_count_from_2019","coc_pop_in_pov_2019","observed_unsheltered_homeless","estimated_total_unsheltered","sheltered_homeless_individuals","density_reduction_bed_need","total_new_shelter_beds_required_in_coc","total_beds_required","upenn_cost_of_new_capacity_in_coc","cost_of_quarantine_beds","total_additional_cost","upenn_num_of_hospitalizations_in_cnty","upenn_num_of_critical_cases_in_cnty","upenn_num_of_fatalities_in_cnty"
"1548","29055","Missouri","Crawford","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,NA,19.5378239209612,6,23887,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1549","29057","Missouri","Dade","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,66,22.472972972973,3,7400,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1550","29059","Missouri","Dallas","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,6,15.0452279859701,6,16251,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1551","29061","Missouri","Daviess","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,12,12.989588497769,3,8068,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1552","29063","Missouri","DeKalb","MO-603","St. Joseph/Andrew, Buchanan, DeKalb Counties","Other Largely Urban CoC",0.229903601498113,24,13.5354867062184,12,9102,119043,255,17364,37,51.8,120,60,111,283.6,2795000,515400,3310400,1,0,0
"1553","29065","Missouri","Dent","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,19,21.0194843534737,4,15243,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1554","29067","Missouri","Douglas","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,15,21.4296554864168,3,13178,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1555","29069","Missouri","Dunklin","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,43,27.054169202678,11,29574,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1556","29071","Missouri","Franklin","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,67,10.838695690734,21,101479,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1557","29073","Missouri","Gasconade","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,48,9.84230183981187,6,14458,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1558","29075","Missouri","Gentry","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,30,17.401356350185,3,6488,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1559","29077","Missouri","Greene","MO-600","Springfield/Greene, Christian, Webster Counties","Other Largely Urban CoC",0.136885642916801,98,17.9030852298824,161,276511,410786,492,64179,81,113.4,254,127,240,607.8,6010000,1102200,7112200,11,3,2
"1560","29079","Missouri","Grundy","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,30,16.346450220898,5,9733,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1561","29081","Missouri","Harrison","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,35,18.5781193707217,2,8327,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1562","29083","Missouri","Henry","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,69,21.5293348281016,6,21408,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1563","29085","Missouri","Hickory","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,21,17.4232598357112,5,9252,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1564","29087","Missouri","Holt","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,23,12.869685767098,2,4328,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1565","29089","Missouri","Howard","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,39,14.9952244508118,4,9423,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1566","29091","Missouri","Howell","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,102,22.1962557471994,8,39367,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1567","29093","Missouri","Iron","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,10,20.9288176840397,4,9862,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1568","29095","Missouri","Jackson","MO-604","Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS","Major City CoC",0.209790085028779,77,15.1609425354215,0,680802,1017352,1979,148355,320,448,1070,535,983,2501,24575000,4554000,29129000,0,0,0
"1569","29097","Missouri","Jasper","MO-602","Joplin/Jasper, Newton Counties","Largely Rural CoC",0.146788157910269,61,17.424307402007,92,116590,177440,237,28239,49,68.6,141,70.5,139,348.7,3477500,628800,4106300,6,2,1
"1570","29099","Missouri","Jefferson","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,24,10.2753483226558,64,220557,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,4,1,1
"1571","29101","Missouri","Johnson","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,43,15.4006498681871,12,48933,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1572","29103","Missouri","Knox","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,25,19.1522357198242,2,3869,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1573","29105","Missouri","Laclede","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,54,14.9704361735554,9,35009,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1574","29107","Missouri","Lafayette","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,25,12.9728206412826,10,31936,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1575","29109","Missouri","Lawrence","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,55,16.8529411764706,12,37400,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1576","29111","Missouri","Lewis","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,20,15.5239327296248,4,9276,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1577","29113","Missouri","Lincoln","MO-503","St. Charles City & County, Lincoln, Warren Counties","Largely Suburban CoC",0.10831127082717,7,12.6469996525047,27,54677,479456,438,32845,127,177.8,143,71.5,249,570.1,6232500,962400,7194900,2,1,0
"1578","29115","Missouri","Linn","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,41,15.0265516096913,4,12052,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1579","29117","Missouri","Livingston","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,79,16.4299173793303,5,13798,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1580","29121","Missouri","Macon","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,33,15.03211131924,4,14948,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1581","29123","Missouri","Madison","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,41,15.577213913628,5,11902,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1582","29125","Missouri","Maries","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,11,16.2352406902816,3,8808,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1583","29127","Missouri","Marion","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,91,18.5283296541575,13,27180,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1584","29119","Missouri","McDonald","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,13,19.4545454545455,8,22550,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1585","29129","Missouri","Mercer","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,27,10.879822370247,2,3603,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1586","29131","Missouri","Miller","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,28,17.8978197201432,8,24584,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1587","29133","Missouri","Mississippi","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,15,25.0125229587577,7,11978,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1588","29135","Missouri","Moniteau","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,12,13.2241036539384,7,14587,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1589","29137","Missouri","Monroe","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,35,14.0830206378987,3,8528,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1590","29139","Missouri","Montgomery","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,17,17.0698924731183,4,11160,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1591","29141","Missouri","Morgan","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,20,23.0122130441393,7,19733,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1592","29143","Missouri","New Madrid","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,6,23.0742639857118,5,17357,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1593","29145","Missouri","Newton","MO-602","Joplin/Jasper, Newton Counties","Largely Rural CoC",0.146788157910269,61,13.8594466016021,47,57174,177440,237,28239,49,68.6,141,70.5,139,348.7,3477500,628800,4106300,3,1,0
"1594","29147","Missouri","Nodaway","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,53,23.3429246737232,5,19462,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1595","29149","Missouri","Oregon","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,NA,23.895332119237,3,10433,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1596","29151","Missouri","Osage","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,15,7.15572908845172,4,13318,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1597","29153","Missouri","Ozark","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,22,26.2728675336125,3,9074,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1598","29155","Missouri","Pemiscot","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,24,27.9425837320574,7,16720,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1599","29157","Missouri","Perry","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,47,8.17054346090382,8,18787,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1600","29159","Missouri","Pettis","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,52,17.1844050437219,12,41398,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1601","29161","Missouri","Phelps","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,96,22.3078400307264,13,41658,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1602","29163","Missouri","Pike","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,32,13.9872279744559,5,16129,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1603","29165","Missouri","Platte","MO-604","Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS","Major City CoC",0.209790085028779,81,6.85615478273325,17,97737,1017352,1979,148355,320,448,1070,535,983,2501,24575000,4554000,29129000,1,0,0
"1604","29165","Missouri","Platte","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,81,6.85615478273325,17,97737,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1605","29167","Missouri","Polk","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,79,14.5473244202634,9,30143,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1606","29169","Missouri","Pulaski","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,40,14.4315104950128,18,43211,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1607","29171","Missouri","Putnam","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,62,18.1300126635711,2,4738,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1608","29173","Missouri","Ralls","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,20,12.4739712444224,4,10085,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1609","29175","Missouri","Randolph","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,44,15.4520620373634,10,22696,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1610","29177","Missouri","Ray","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,35,14.8279531748847,8,22552,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1611","29179","Missouri","Reynolds","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,48,18.1640306538399,2,6133,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1612","29181","Missouri","Ripley","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,44,26.8554109994086,4,13528,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1613","29195","Missouri","Saline","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,57,16.3191254822708,6,21772,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1614","29197","Missouri","Schuyler","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,67,15.6498072125198,3,4409,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1615","29199","Missouri","Scotland","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,121,15.7597321054835,2,4778,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1616","29201","Missouri","Scott","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,49,20.6943858168003,18,37904,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
"1617","29203","Missouri","Shannon","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,NA,28.5361639101456,2,8102,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1618","29205","Missouri","Shelby","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,NA,15.0466966447596,2,5782,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1619","29183","Missouri","St. Charles","MO-503","St. Charles City & County, Lincoln, Warren Counties","Largely Suburban CoC",0.10831127082717,44,5.61828957089934,198,381682,479456,438,32845,127,177.8,143,71.5,249,570.1,6232500,962400,7194900,11,4,2
"1620","29185","Missouri","St. Clair","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,43,17.5723437154849,3,9054,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1621","29187","Missouri","St. Francois","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,72,16.2616413210057,28,59379,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,2,1,0
"1622","29189","Missouri","St. Louis","MO-500","St. Louis County","Largely Suburban CoC",0.0599721594617243,122,9.65312007853885,421,977860,998684,487,94394,27,37.8,257,128.5,166,461.1,4157500,884400,5041900,33,11,5
"1623","29189","Missouri","St. Louis","MO-500","St. Louis County","Largely Suburban CoC",0.0599721594617243,122,9.65312007853885,166,977860,998684,487,94394,27,37.8,257,128.5,166,461.1,4157500,884400,5041900,13,4,2
"1624","29510","Missouri","St. Louis","MO-501","St.Louis City","Other Largely Urban CoC",0.362796852789753,88,24.1830151763524,421,302576,311273,1031,73172,53,74.2,693,346.5,420,1187.9,10517500,2301600,12819100,33,11,5
"1625","29510","Missouri","St. Louis","MO-501","St.Louis City","Other Largely Urban CoC",0.362796852789753,88,24.1830151763524,166,302576,311273,1031,73172,53,74.2,693,346.5,420,1187.9,10517500,2301600,12819100,13,4,2
"1626","29186","Missouri","Ste. Genevieve","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,34,14.6320641966877,7,17571,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1627","29207","Missouri","Stoddard","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,37,16.159169550173,7,28900,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,0,0,0
"1628","29209","Missouri","Stone","MO-606","Missouri Balance of State","Largely Rural CoC",0.0617686458201631,35,12.6317819490872,12,31112,2740373,1362,412011,359,502.6,595,297.5,800,1897.7,20002500,3292800,23295300,1,0,0
